date,location_key,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
2021-04-07,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,212.0,9.0,36664.0,835924.0,6290.0,14493048.0,8920.0,5316968.0,15303.0,4916303.0,24223.0,10233271.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-24.0,1.0,16.0,-19.0,-19.0,7.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,60.19,24.194444,17.506944,32.097222,0.0,,0.68254,22.685322
2021-04-08,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,226.0,10.0,35008.0,836150.0,6300.0,14528056.0,9419.0,5326387.0,17002.0,4933305.0,26421.0,10259692.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-16.0,11.0,10.0,-19.0,-18.0,6.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,60.19,20.642857,14.269841,26.960317,0.0,,8.083333,48.881459
2021-04-09,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,86.0,9.0,10871.0,836236.0,6309.0,14538927.0,3605.0,5329992.0,6245.0,4939550.0,9850.0,10269542.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-9.0,8.0,61.0,-17.0,-17.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,60.19,17.912698,14.357143,22.912698,0.0,,9.287037,61.726094
2021-04-10,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,141.0,6.0,31569.0,836377.0,6315.0,14570496.0,1630.0,5331622.0,3519.0,4943069.0,5149.0,10274691.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-32.0,-7.0,-25.0,-31.0,-8.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,60.19,14.936508,12.793651,18.261905,0.0,,4.277778,53.448132
2021-04-11,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,224.0,6.0,49243.0,836601.0,6321.0,14619739.0,9032.0,5340654.0,14246.0,4957315.0,23278.0,10297969.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-12.0,11.0,7.0,-17.0,-18.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,60.19,14.936508,11.301587,19.746032,0.0,,3.925926,51.57216
2021-04-12,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,198.0,13.0,59296.0,836799.0,6334.0,14679035.0,8929.0,5349583.0,13226.0,4970541.0,22155.0,10320124.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-10.0,18.0,7.0,-16.0,-17.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,60.19,15.007937,9.960317,20.388889,0.0,,5.222222,56.224508
2021-04-13,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,195.0,3.0,46784.0,836994.0,6337.0,14725819.0,5835.0,5355418.0,4955.0,4975496.0,10790.0,10330914.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-22.0,12.0,8.0,-17.0,-18.0,6.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,60.19,16.604167,11.152778,22.201389,0.0,,5.268519,53.598283
2021-04-14,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,95.0,3.0,13824.0,837089.0,6340.0,14739643.0,3643.0,5359061.0,5301.0,4980797.0,8944.0,10339858.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-9.0,32.0,71.0,-13.0,-36.0,10.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,60.19,17.652778,9.729167,25.666667,0.0,,4.324074,42.224214
2021-04-15,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,110.0,5.0,29691.0,837199.0,6345.0,14769334.0,689.0,5359750.0,574.0,4981371.0,1263.0,10341121.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-50.0,-46.0,109.0,-46.0,-81.0,18.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,60.19,21.849206,13.944444,29.325397,0.0,,4.759259,36.964025
2021-04-16,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,89.0,7.0,10857.0,837288.0,6352.0,14780191.0,3408.0,5363158.0,6641.0,4988012.0,10049.0,10351170.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-7.0,13.0,82.0,-18.0,-22.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,60.19,23.825397,15.579365,31.888889,0.0,,6.685185,38.934484
2021-04-17,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,222.0,4.0,31900.0,837510.0,6356.0,14812091.0,818.0,5363976.0,1970.0,4989982.0,2788.0,10353958.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-20.0,2.0,50.0,-21.0,-5.0,-1.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,60.19,24.555556,16.539683,32.571429,0.0,,8.268519,39.712724
2021-04-18,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,150.0,3.0,43906.0,837660.0,6359.0,14855997.0,7091.0,5371067.0,7432.0,4997414.0,14523.0,10368481.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-14.0,12.0,13.0,-15.0,-15.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,58.33,27.531746,18.166667,35.849206,0.0,,8.212963,31.03308
2021-04-19,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,177.0,4.0,42984.0,837837.0,6363.0,14898981.0,6393.0,5377460.0,7123.0,5004537.0,13516.0,10381997.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-16.0,8.0,-3.0,-19.0,-15.0,6.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,58.33,29.977778,20.711111,39.333333,0.0,,5.866667,22.3881
2021-04-20,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,123.0,2.0,38549.0,837960.0,6365.0,14937530.0,6275.0,5383735.0,6881.0,5011418.0,13156.0,10395153.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-13.0,11.0,10.0,-15.0,-15.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,58.33,25.796296,18.888889,34.453704,0.0,,9.655556,40.316898
2021-04-21,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,164.0,2.0,31041.0,838124.0,6367.0,14968571.0,6370.0,5390105.0,7100.0,5018518.0,13470.0,10408623.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-10.0,11.0,19.0,-13.0,-14.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,58.33,21.277778,16.31746,27.079365,0.036286,,9.138889,51.342502
2021-04-22,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,112.0,5.0,34553.0,838236.0,6372.0,15003124.0,5941.0,5396046.0,7681.0,5026199.0,13622.0,10422245.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-11.0,9.0,25.0,-14.0,-14.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,58.33,20.928571,15.547619,27.15873,0.0,,5.935185,44.372024
2021-04-23,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,36.0,4.0,8582.0,838272.0,6376.0,15011706.0,2755.0,5398801.0,3383.0,5029582.0,6138.0,10428383.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-6.0,10.0,74.0,-12.0,-10.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,58.33,22.746032,16.142857,29.404762,0.0,,7.537037,46.469384
2021-04-24,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,85.0,1.0,27566.0,838357.0,6377.0,15039272.0,766.0,5399567.0,1287.0,5030869.0,2053.0,10430436.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-20.0,1.0,46.0,-21.0,-4.0,-1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,58.33,24.333333,19.753968,30.666667,0.0,,13.12037,55.530807
2021-04-25,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,105.0,3.0,35333.0,838462.0,6380.0,15074605.0,4828.0,5404395.0,6918.0,5037787.0,11746.0,10442182.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-13.0,8.0,23.0,-15.0,-13.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,58.33,24.960317,18.206349,32.626984,0.0,,11.87963,46.513419
2021-04-26,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,126.0,6.0,30750.0,838588.0,6386.0,15105355.0,5472.0,5409867.0,7886.0,5045673.0,13358.0,10455540.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-14.0,8.0,8.0,-18.0,-13.0,5.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,58.33,20.259259,16.37963,25.675926,0.0,,11.944444,60.047238
2021-04-27,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,112.0,0.0,34417.0,838700.0,6386.0,15139772.0,4502.0,5414369.0,6618.0,5052291.0,11120.0,10466660.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-12.0,10.0,19.0,-15.0,-14.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,58.33,20.701389,15.111111,26.236111,0.0,,9.825397,54.011182
2021-04-28,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,102.0,2.0,31120.0,838802.0,6388.0,15170892.0,4490.0,5418859.0,7321.0,5059612.0,11811.0,10478471.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-11.0,10.0,28.0,-12.0,-13.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,58.33,22.111111,14.428571,29.246032,0.0,,10.648148,52.558634
2021-04-29,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,79.0,2.0,34797.0,838881.0,6390.0,15205689.0,4369.0,5423228.0,7285.0,5066897.0,11654.0,10490125.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-14.0,8.0,41.0,-10.0,-14.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,52.78,24.972222,17.25,32.416667,0.0,,10.759259,44.804887
2021-04-30,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,15.0,2.0,9018.0,838896.0,6392.0,15214707.0,1917.0,5425145.0,3197.0,5070094.0,5114.0,10495239.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-10.0,4.0,82.0,-15.0,-27.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,52.78,24.633333,17.544444,33.188889,0.0,,8.588889,38.919768
2021-05-01,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,60.0,1.0,24879.0,838956.0,6393.0,15239586.0,457.0,5425602.0,892.0,5070986.0,1349.0,10496588.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-21.0,1.0,48.0,-20.0,-8.0,-1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,52.78,24.981481,17.546296,32.287037,0.0,,6.481481,32.213681
2021-05-02,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,97.0,3.0,32729.0,839053.0,6396.0,15272315.0,3224.0,5428826.0,6085.0,5077071.0,9309.0,10505897.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-13.0,8.0,18.0,-15.0,-13.0,4.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,52.78,25.287037,18.351852,31.388889,0.0,,6.935185,32.008189
2021-05-03,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,68.0,2.0,33189.0,839121.0,6398.0,15305504.0,3533.0,5432359.0,5827.0,5082898.0,9360.0,10515257.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-11.0,9.0,14.0,-16.0,-13.0,4.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,52.78,27.097222,19.875,34.333333,0.0,,6.333333,28.977503
2021-05-04,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,75.0,2.0,33689.0,839196.0,6400.0,15339193.0,3584.0,5435943.0,4724.0,5087622.0,8308.0,10523565.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-11.0,9.0,18.0,-14.0,-13.0,4.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,52.78,27.791667,20.104167,35.75,0.0,,6.801587,29.40606
2021-05-05,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,56.0,2.0,27978.0,839252.0,6402.0,15367171.0,3286.0,5439229.0,4086.0,5091708.0,7372.0,10530937.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-10.0,9.0,24.0,-12.0,-12.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,52.78,28.236111,20.180556,35.944444,0.0,,6.015873,26.717874
2021-05-06,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,34.0,2.0,32476.0,839286.0,6404.0,15399647.0,3637.0,5442866.0,3138.0,5094846.0,6775.0,10537712.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-10.0,9.0,31.0,-13.0,-13.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,52.78,25.736111,19.159722,32.305556,0.0,,6.703704,32.205807
2021-05-07,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,16.0,1.0,10238.0,839302.0,6405.0,15409885.0,1835.0,5444701.0,2499.0,5097345.0,4334.0,10542046.0,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-5.0,10.0,82.0,-10.0,-8.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,52.78,24.984127,19.619048,31.769841,0.0,,8.0,36.885128
